SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,IFA_FLOW,IFA2_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,NEMO_FLOW,NSL_FLOW,ELECLINK_FLOW,VIKING_FLOW,GREENLINK_FLOW
27-AUG-2020,1,21755,24647,19645,359,6527,0,13242,0,952,-1440,0,999,100,50,987,0,0,0,0
27-AUG-2020,2,20984,24002,18947,335,6527,0,13242,0,977,-1541,0,999,142,0,999,0,0,0,0
27-AUG-2020,3,20684,23993,18703,333,6527,0,13242,0,1267,-1542,0,999,144,0,998,0,0,0,0
27-AUG-2020,4,20543,23973,18600,347,6527,0,13242,0,1389,-1541,0,999,192,0,998,0,0,0,0
27-AUG-2020,5,20243,23828,18315,341,6527,0,13242,0,1544,-1541,0,999,216,0,999,0,0,0,0
27-AUG-2020,6,19939,23521,18019,362,6527,0,13242,0,1541,-1541,0,999,262,0,999,0,0,0,0
27-AUG-2020,7,19712,23279,17799,378,6527,0,13242,0,1526,-1541,0,1000,184,0,998,0,0,0,0
27-AUG-2020,8,19662,23225,17739,409,6527,0,13242,0,1522,-1541,0,998,166,0,998,0,0,0,0
27-AUG-2020,9,19702,23248,17791,398,6527,0,13242,0,1505,-1542,0,999,300,0,896,0,0,0,0
27-AUG-2020,10,19851,23332,17942,413,6527,0,13242,0,1500,-1483,0,873,290,0,872,0,0,0,0
27-AUG-2020,11,20378,22155,18414,397,6527,0,13242,0,1044,-234,0,3,390,26,51,0,0,0,0
27-AUG-2020,12,20969,22462,18945,407,6527,0,13242,0,870,-124,0,0,400,164,0,0,0,0,0
27-AUG-2020,13,22568,23341,20398,393,6527,0,13242,0,175,231,0,-98,401,311,22,0,0,0,0
27-AUG-2020,14,23999,24616,21665,397,6527,50,13242,0,13,269,0,-104,353,260,24,0,0,0,0
27-AUG-2020,15,25958,26471,23383,447,6527,333,13242,0,13,1168,0,568,208,113,331,0,0,0,0
27-AUG-2020,16,27320,27830,24551,520,6527,885,13242,0,10,1228,0,676,98,111,350,0,0,0,0
27-AUG-2020,17,28306,28898,25382,553,6527,1699,13242,0,12,1397,0,917,-80,12,921,0,0,0,0
27-AUG-2020,18,28954,29613,25998,617,6527,2171,13242,0,11,1402,0,927,-148,0,948,0,0,0,0
27-AUG-2020,19,29854,30656,26851,701,6527,2591,13242,0,9,1402,0,1052,-293,0,864,0,0,0,0
27-AUG-2020,20,30189,31066,27156,849,6527,2414,13242,0,8,1402,0,1057,-369,0,861,0,0,0,0
27-AUG-2020,21,30112,31045,27060,890,6527,2250,13242,0,8,1403,0,1056,-425,0,641,0,0,0,0
27-AUG-2020,22,30539,31489,27482,998,6527,2125,13242,0,7,1403,0,1057,-443,0,633,0,0,0,0
27-AUG-2020,23,31199,32226,28139,967,6527,1925,13242,0,6,1500,0,1056,-454,-67,961,0,0,0,0
27-AUG-2020,24,31340,32479,28298,1008,6527,1706,13242,0,8,1503,0,1056,-454,-177,974,0,0,0,0
27-AUG-2020,25,31745,32781,28692,1043,6527,1621,13242,0,12,1503,0,1057,-455,-69,991,0,0,0,0
27-AUG-2020,26,32037,33066,29010,1131,6527,1418,13242,0,9,1503,0,1052,-455,-65,992,0,0,0,0
27-AUG-2020,27,31947,32914,28942,1108,6527,1551,13242,0,12,1503,0,1001,-455,0,999,0,0,0,0
27-AUG-2020,28,32019,32983,29067,1152,6527,1357,13242,0,9,1503,0,999,-455,0,999,0,0,0,0
27-AUG-2020,29,31719,32682,28812,1130,6527,1310,13242,0,8,1503,0,1000,-455,0,999,0,0,0,0
27-AUG-2020,30,31394,32357,28510,1172,6527,1325,13242,0,8,1503,0,999,-455,0,999,0,0,0,0
27-AUG-2020,31,31075,32039,28178,1089,6527,1358,13242,0,9,1304,0,1000,-455,0,990,0,0,0,0
27-AUG-2020,32,31106,32069,28174,1105,6527,1560,13242,0,8,1297,0,1000,-455,0,989,0,0,0,0
27-AUG-2020,33,31420,32383,28441,1105,6527,1297,13242,0,8,1496,0,986,-455,0,886,0,0,0,0
27-AUG-2020,34,31677,32630,28622,1146,6527,1019,13242,0,8,1503,0,986,-445,0,882,0,0,0,0
27-AUG-2020,35,32475,33305,29367,1076,6527,1043,13242,0,6,1503,0,1053,-324,0,1015,0,0,0,0
27-AUG-2020,36,32907,33618,29851,1088,6527,759,13242,0,7,1502,0,1054,-204,0,1019,0,0,0,0
27-AUG-2020,37,32559,33302,29588,1123,6527,568,13242,0,7,1455,0,718,-236,0,739,0,0,0,0
27-AUG-2020,38,32448,33054,29569,1207,6527,313,13242,0,7,1452,0,693,-99,0,728,0,0,0,0
27-AUG-2020,39,32238,32745,29457,1193,6527,117,13242,0,7,1501,0,244,22,0,1008,0,0,0,0
27-AUG-2020,40,31695,32201,28984,1234,6527,10,13242,0,7,1502,0,220,52,0,1017,0,0,0,0
27-AUG-2020,41,31699,32291,29013,1154,6527,0,13242,0,8,1503,0,395,-84,0,594,0,0,0,0
27-AUG-2020,42,31025,31732,28395,1131,6527,0,13242,0,12,1503,0,389,-195,0,576,0,0,0,0
27-AUG-2020,43,29604,30300,27085,1213,6527,0,13242,0,14,1501,0,-99,-83,0,590,0,0,0,0
27-AUG-2020,44,28036,28652,25706,1315,6527,0,13242,0,12,1492,0,-104,73,0,591,0,0,0,0
27-AUG-2020,45,26679,27190,24527,1383,6527,0,13242,0,11,859,0,381,231,0,460,0,0,0,0
27-AUG-2020,46,25296,25809,23315,1478,6527,0,13242,0,13,830,0,432,297,0,457,0,0,0,0
27-AUG-2020,47,23672,24185,21940,1468,6527,0,13242,0,13,1331,0,629,230,0,838,0,0,0,0
27-AUG-2020,48,22255,22767,20713,1490,6527,0,13242,0,12,1354,0,638,89,0,853,0,0,0,0
28-AUG-2020,1,21055,21617,19693,1457,6527,0,13242,0,62,1257,0,755,148,0,759,0,0,0,0
28-AUG-2020,2,20340,20853,19063,1447,6527,0,13243,0,13,1215,0,759,148,0,756,0,0,0,0
28-AUG-2020,3,19734,20351,18510,1535,6527,0,13243,0,117,157,0,759,268,0,755,0,0,0,0
28-AUG-2020,4,19531,20328,18361,1639,6527,0,13243,0,297,77,0,759,237,0,755,0,0,0,0
28-AUG-2020,5,19192,20197,18059,1696,6527,0,13243,0,505,328,0,756,304,0,755,0,0,0,0
28-AUG-2020,6,18849,19867,17754,1757,6527,0,13243,0,518,338,0,757,290,0,755,0,0,0,0
28-AUG-2020,7,18678,19836,17607,1788,6527,0,13243,0,658,379,0,758,226,0,755,0,0,0,0
28-AUG-2020,8,18433,19830,17361,1824,6527,0,13243,0,897,374,0,758,226,0,756,0,0,0,0
28-AUG-2020,9,18507,19602,17420,1830,6527,0,13243,0,418,-177,0,730,226,0,731,0,0,0,0
28-AUG-2020,10,18533,19990,17463,1863,6527,0,13243,0,754,-203,0,701,226,0,726,0,0,0,0
28-AUG-2020,11,19208,20156,18042,1824,6527,0,13243,0,174,-274,0,112,226,0,219,0,0,0,0
28-AUG-2020,12,19983,20797,18715,1802,6527,0,13243,0,38,-276,0,103,226,0,196,0,0,0,0
28-AUG-2020,13,21315,21963,19928,1810,6527,2,13243,0,107,-41,0,144,226,0,7,0,0,0,0
28-AUG-2020,14,22681,23196,21135,1839,6527,137,13243,0,15,10,0,152,223,0,5,0,0,0,0
28-AUG-2020,15,24590,25104,22777,1787,6527,413,13243,0,14,1103,0,882,190,0,531,0,0,0,0
28-AUG-2020,16,25855,26367,23857,1761,6527,938,13243,0,12,1188,0,947,187,0,557,0,0,0,0
28-AUG-2020,17,27380,27890,25235,1861,6527,1398,13243,0,10,986,0,997,99,0,953,0,0,0,0
28-AUG-2020,18,27998,28505,25779,1989,6527,1800,13243,0,7,980,0,999,106,0,969,0,0,0,0
28-AUG-2020,19,28297,28802,26047,2142,6527,2010,13243,0,5,1386,0,1054,188,0,841,0,0,0,0
28-AUG-2020,20,27994,28499,25815,2335,6527,2401,13243,0,5,1390,0,1056,189,0,836,0,0,0,0
28-AUG-2020,21,27848,28354,25692,2434,6527,3035,13243,0,6,686,0,1056,189,0,993,0,0,0,0
28-AUG-2020,22,27735,28242,25574,2560,6527,3360,13243,0,7,647,0,1056,189,0,998,0,0,0,0
28-AUG-2020,23,27616,28123,25428,2722,6527,3957,13243,0,7,393,0,1057,147,0,999,0,0,0,0
28-AUG-2020,24,27451,27958,25266,2895,6527,4439,13243,0,7,391,0,1057,96,0,999,0,0,0,0
28-AUG-2020,25,27509,28016,25327,2913,6527,4317,13243,0,7,978,0,1055,96,0,1000,0,0,0,0
28-AUG-2020,26,27518,28024,25318,2912,6527,3984,13243,0,6,989,0,1057,96,0,999,0,0,0,0
28-AUG-2020,27,26973,27478,24782,2972,6527,3197,13243,0,5,129,0,1001,96,0,999,0,0,0,0
28-AUG-2020,28,26677,27182,24507,3047,6527,3244,13243,0,5,74,0,983,96,0,999,0,0,0,0
28-AUG-2020,29,26639,27142,24465,3028,6527,3005,13243,0,3,413,0,198,96,0,871,0,0,0,0
28-AUG-2020,30,26701,27204,24571,3003,6527,2546,13243,0,3,429,0,148,96,0,858,0,0,0,0
28-AUG-2020,31,26537,27039,24413,3083,6527,2554,13243,1,3,839,0,311,96,0,244,0,0,0,0
28-AUG-2020,32,26578,27081,24446,3167,6527,2303,13243,0,3,858,0,316,98,0,213,0,0,0,0
28-AUG-2020,33,26935,27438,24806,3173,6527,1957,13243,0,3,1280,0,106,98,0,103,0,0,0,0
28-AUG-2020,34,27706,28215,25475,3172,6527,1639,13243,0,9,1296,0,102,98,0,101,0,0,0,0
28-AUG-2020,35,28407,28920,26124,3168,6527,1418,13243,0,13,1582,0,2,98,0,426,0,0,0,0
28-AUG-2020,36,28947,29458,26618,3172,6527,1040,13243,0,11,1593,0,0,98,0,439,0,0,0,0
28-AUG-2020,37,29087,29600,26756,3164,6527,732,13243,0,13,1594,0,197,98,0,316,0,0,0,0
28-AUG-2020,38,29010,29518,26642,3130,6527,381,13243,0,8,1593,0,211,98,0,311,0,0,0,0
28-AUG-2020,39,28626,29130,26299,3054,6527,122,13243,0,4,1774,0,3,98,0,12,0,0,0,0
28-AUG-2020,40,28321,28829,26030,2980,6527,13,13243,0,8,1781,0,0,98,0,0,0,0,0,0
28-AUG-2020,41,28156,28668,25873,2916,6527,0,13243,0,12,1781,0,152,98,0,145,0,0,0,0
28-AUG-2020,42,27658,28168,25386,2862,6527,0,13243,0,10,1709,0,165,98,0,150,0,0,0,0
28-AUG-2020,43,26584,27094,24382,2845,6527,0,13243,0,10,381,0,610,98,0,279,0,0,0,0
28-AUG-2020,44,25370,25880,23297,2832,6527,0,13243,0,10,256,0,632,98,0,283,0,0,0,0
28-AUG-2020,45,24028,24538,22081,2719,6527,0,13243,0,10,623,0,574,138,0,152,0,0,0,0
28-AUG-2020,46,22721,23231,20906,2609,6527,0,13243,0,10,638,0,571,214,0,152,0,0,0,0
28-AUG-2020,47,21362,21874,19716,2513,6527,0,13243,0,12,862,0,341,247,0,664,0,0,0,0
28-AUG-2020,48,20143,20657,18599,2441,6527,0,13243,0,14,870,0,324,247,0,680,0,0,0,0
29-AUG-2020,1,19075,19855,17633,2399,6527,0,13243,0,11,513,0,-269,247,0,82,0,0,0,0
29-AUG-2020,2,18490,19301,17104,2406,6527,0,13243,0,13,489,0,-298,247,0,51,0,0,0,0
29-AUG-2020,3,17854,18910,16510,2401,6527,0,13243,0,19,-137,0,-147,247,0,-253,0,0,0,0
29-AUG-2020,4,17600,18805,16298,2421,6527,0,13243,0,109,-192,0,-140,247,0,-264,0,0,0,0
29-AUG-2020,5,17183,18856,15909,2506,6527,0,13243,0,19,-1045,0,-109,247,0,67,0,0,0,0
29-AUG-2020,6,16765,18766,15505,2590,6527,0,13243,0,293,-1100,0,-108,247,0,81,0,0,0,0
29-AUG-2020,7,16584,18925,15268,2592,6527,0,13243,0,365,-1372,0,-104,263,0,107,0,0,0,0
29-AUG-2020,8,16387,18739,15051,2604,6527,0,13243,0,365,-1383,0,-104,264,0,108,0,0,0,0
29-AUG-2020,9,16266,18660,14918,2602,6527,0,13243,0,364,-1390,0,-140,264,0,109,0,0,0,0
29-AUG-2020,10,16211,18607,14859,2603,6527,0,13243,0,364,-1390,0,-142,264,0,99,0,0,0,0
29-AUG-2020,11,16367,19074,14993,2641,6527,0,13243,0,84,-1369,0,-195,264,0,-559,0,0,0,0
29-AUG-2020,12,16777,19678,15381,2668,6527,0,13243,0,243,-1369,0,-196,234,0,-593,0,0,0,0
29-AUG-2020,13,17721,19999,16304,2579,6527,0,13243,0,91,-1150,0,226,175,0,-537,0,0,0,0
29-AUG-2020,14,18489,20579,17020,2525,6527,118,13243,0,18,-1039,0,246,148,0,-533,0,0,0,0
29-AUG-2020,15,19523,20554,17935,2613,6527,387,13243,0,18,477,0,-382,123,0,-131,0,0,0,0
29-AUG-2020,16,20565,21597,18861,2710,6527,966,13243,0,15,650,0,-417,94,0,-100,0,0,0,0
29-AUG-2020,17,21630,22144,19777,2733,6527,1601,13243,0,14,1267,0,98,94,0,645,0,0,0,0
29-AUG-2020,18,22179,22688,20223,2772,6527,2318,13243,0,9,1299,0,107,94,0,687,0,0,0,0
29-AUG-2020,19,22634,23142,20604,2865,6527,3110,13243,0,8,1149,0,492,94,0,688,0,0,0,0
29-AUG-2020,20,22600,23108,20545,2983,6527,3524,13243,0,8,1143,0,519,94,0,688,0,0,0,0
29-AUG-2020,21,22330,22838,20260,3117,6527,3845,13243,0,8,1168,0,496,87,0,686,0,0,0,0
29-AUG-2020,22,22011,22519,19984,3243,6527,4325,13243,0,8,1169,0,495,78,0,685,0,0,0,0
29-AUG-2020,23,21967,22475,19936,3226,6527,4419,13243,0,8,1171,0,495,78,0,687,0,0,0,0
29-AUG-2020,24,22050,22558,20019,3209,6527,4394,13243,0,8,1171,0,495,78,0,688,0,0,0,0
29-AUG-2020,25,22585,23094,20524,3188,6527,4381,13243,0,9,1171,0,494,96,0,687,0,0,0,0
29-AUG-2020,26,22715,23223,20667,3173,6527,4133,13243,0,8,1171,0,494,127,0,687,0,0,0,0
29-AUG-2020,27,22509,23019,20454,3111,6527,3637,13243,0,10,1359,0,681,160,0,688,0,0,0,0
29-AUG-2020,28,22324,22850,20318,3044,6527,3632,13243,0,26,1367,0,689,187,0,688,0,0,0,0
29-AUG-2020,29,22138,22664,20163,2992,6527,3228,13243,0,26,1367,0,689,209,0,688,0,0,0,0
29-AUG-2020,30,22146,22657,20130,2942,6527,2837,13243,0,11,1368,0,689,235,0,688,0,0,0,0
29-AUG-2020,31,22380,22887,20381,2938,6527,2632,13243,0,7,1367,0,690,235,0,689,0,0,0,0
29-AUG-2020,32,22858,23365,20833,2935,6527,2460,13243,0,7,1368,0,689,214,0,688,0,0,0,0
29-AUG-2020,33,23775,24283,21653,2984,6527,2222,13243,0,8,1598,0,671,165,0,801,0,0,0,0
29-AUG-2020,34,24884,25391,22654,3049,6527,1722,13243,0,7,1607,0,670,124,0,805,0,0,0,0
29-AUG-2020,35,26038,26549,23688,2939,6527,1360,13243,0,11,1798,0,890,108,0,898,0,0,0,0
29-AUG-2020,36,26658,27168,24211,2839,6527,1135,13243,0,10,1805,0,901,108,0,901,0,0,0,0
29-AUG-2020,37,27042,27553,24561,2619,6527,799,13243,0,11,1805,0,900,108,0,901,0,0,0,0
29-AUG-2020,38,27325,27834,24803,2420,6527,375,13243,0,9,1805,0,900,94,0,901,0,0,0,0
29-AUG-2020,39,27227,27738,24753,2286,6527,132,13243,0,11,1804,0,901,78,0,901,0,0,0,0
29-AUG-2020,40,27035,27545,24575,2181,6527,15,13243,0,10,1804,0,901,78,0,901,0,0,0,0
29-AUG-2020,41,27069,27581,24574,2086,6527,0,13243,0,12,1805,0,900,40,0,901,0,0,0,0
29-AUG-2020,42,26788,27321,24236,2003,6527,0,13243,0,13,1805,0,901,-20,0,901,0,0,0,0
29-AUG-2020,43,25912,26445,23404,1920,6527,0,13243,0,13,1805,0,900,-20,0,902,0,0,0,0
29-AUG-2020,44,24905,25443,22483,1861,6527,0,13243,0,16,1804,0,900,-22,0,901,0,0,0,0
29-AUG-2020,45,23994,24506,21641,1790,6527,0,13243,0,12,1519,0,764,1,0,761,0,0,0,0
29-AUG-2020,46,23034,23545,20751,1745,6527,0,13243,0,11,1508,0,758,15,0,755,0,0,0,0
29-AUG-2020,47,21620,22134,19474,1648,6527,0,13243,0,14,1372,0,691,83,0,690,0,0,0,0
29-AUG-2020,48,20409,20921,18355,1573,6527,0,13243,0,12,1366,0,688,206,0,688,0,0,0,0
30-AUG-2020,1,19468,19979,17482,1499,6527,0,13243,0,11,1081,0,671,255,0,688,0,0,0,0
30-AUG-2020,2,18845,19353,16925,1446,6527,0,13243,0,8,1070,0,670,255,0,688,0,0,0,0
30-AUG-2020,3,18368,18882,16504,1404,6527,0,13243,0,14,927,0,624,199,0,686,0,0,0,0
30-AUG-2020,4,18251,18764,16416,1386,6527,0,13243,0,13,920,0,622,110,0,687,0,0,0,0
30-AUG-2020,5,17962,18475,16155,1390,6527,0,13243,0,13,516,0,376,137,0,682,0,0,0,0
30-AUG-2020,6,17634,18269,15842,1415,6527,0,13243,0,135,500,0,364,33,0,681,0,0,0,0
30-AUG-2020,7,17495,18069,15695,1345,6527,0,13243,0,74,500,0,400,45,0,565,0,0,0,0
30-AUG-2020,8,17353,18190,15542,1298,6527,0,13243,0,337,500,0,400,14,0,560,0,0,0,0
30-AUG-2020,9,17172,18015,15385,1293,6527,0,13243,0,343,500,0,401,54,0,447,0,0,0,0
30-AUG-2020,10,17076,17874,15284,1312,6527,0,13243,0,298,500,0,401,35,0,444,0,0,0,0
30-AUG-2020,11,17326,18124,15486,1276,6527,0,13243,0,298,451,0,589,112,0,634,0,0,0,0
30-AUG-2020,12,17462,18264,15605,1269,6527,0,13243,0,302,449,0,597,107,0,640,0,0,0,0
30-AUG-2020,13,17794,18576,15935,1217,6527,0,13243,0,282,546,0,504,61,0,669,0,0,0,0
30-AUG-2020,14,18305,18998,16425,1185,6527,112,13243,0,193,549,0,500,83,0,670,0,0,0,0
30-AUG-2020,15,19187,19733,17214,1164,6527,556,13243,0,46,458,0,541,83,0,682,0,0,0,0
30-AUG-2020,16,19739,20249,17673,1169,6527,1190,13243,0,10,476,0,543,83,0,682,0,0,0,0
30-AUG-2020,17,20621,21133,18434,1161,6527,2080,13243,0,12,1314,0,683,52,0,687,0,0,0,0
30-AUG-2020,18,20934,21444,18639,1182,6527,2994,13243,0,10,1367,0,690,14,0,687,0,0,0,0
30-AUG-2020,19,21305,21897,18869,1291,6527,4027,13243,0,9,1367,0,689,-83,0,686,0,0,0,0
30-AUG-2020,20,21394,22056,18871,1451,6527,4853,13243,0,8,1367,0,689,-154,0,686,0,0,0,0
30-AUG-2020,21,21633,22347,19043,1406,6527,5488,13243,0,9,1501,0,754,-205,0,753,0,0,0,0
30-AUG-2020,22,21656,22451,19050,1377,6527,6036,13243,0,8,1506,0,757,-287,0,755,0,0,0,0
30-AUG-2020,23,22288,23193,19636,1309,6527,5916,13243,0,8,1602,0,802,-397,0,801,0,0,0,0
30-AUG-2020,24,22802,23763,20115,1259,6527,5318,13243,0,7,1606,0,804,-454,0,803,0,0,0,0
30-AUG-2020,25,23285,24234,20570,1202,6527,5148,13243,0,8,1605,0,805,-441,0,803,0,0,0,0
30-AUG-2020,26,23378,24339,20674,1174,6527,5023,13243,0,8,1606,0,804,-453,0,803,0,0,0,0
30-AUG-2020,27,23148,24110,20466,1113,6527,5031,13243,0,8,1606,0,805,-454,0,804,0,0,0,0
30-AUG-2020,28,22872,23834,20218,1090,6527,5010,13243,0,8,1606,0,805,-454,0,803,0,0,0,0
30-AUG-2020,29,22770,23723,20141,1031,6527,4917,13243,0,5,1607,0,803,-448,0,803,0,0,0,0
30-AUG-2020,30,22621,23579,19979,995,6527,4532,13243,0,4,1607,0,803,-454,0,803,0,0,0,0
30-AUG-2020,31,22984,23943,20312,902,6527,4137,13243,0,4,1799,0,896,-455,0,898,0,0,0,0
30-AUG-2020,32,23670,24608,20966,838,6527,3922,13243,0,4,1806,0,900,-434,0,901,0,0,0,0
30-AUG-2020,33,24576,25472,21780,829,6527,3585,13243,0,8,1998,0,994,-388,0,996,0,0,0,0
30-AUG-2020,34,25660,26603,22749,851,6527,3115,13243,0,8,2005,0,999,-435,0,999,0,0,0,0
30-AUG-2020,35,26910,27873,23874,738,6527,2440,13243,0,8,2005,0,1000,-455,0,999,0,0,0,0
30-AUG-2020,36,27692,28656,24635,653,6527,1735,13243,0,9,2004,0,999,-455,0,999,0,0,0,0
30-AUG-2020,37,28201,29165,25232,593,6527,1186,13243,0,9,2004,0,1001,-455,0,999,0,0,0,0
30-AUG-2020,38,28333,29289,25391,553,6527,599,13243,0,8,2004,0,999,-448,0,999,0,0,0,0
30-AUG-2020,39,28263,29134,25356,497,6527,240,13243,0,14,2004,0,1000,-357,0,999,0,0,0,0
30-AUG-2020,40,28056,28856,25157,461,6527,19,13243,0,13,2005,0,999,-287,0,999,0,0,0,0
30-AUG-2020,41,28602,29333,25672,427,6527,0,13243,0,6,2004,0,1000,-225,0,999,0,0,0,0
30-AUG-2020,42,28594,29325,25662,408,6527,0,13243,0,10,2004,0,1000,-221,0,999,0,0,0,0
30-AUG-2020,43,27832,28568,24990,370,6527,0,13243,0,7,2004,0,999,-229,0,999,0,0,0,0
30-AUG-2020,44,26631,27336,23930,355,6527,0,13243,0,9,2004,0,999,-196,0,999,0,0,0,0
30-AUG-2020,45,25857,26490,23275,337,6527,0,13243,0,8,2005,0,858,-125,0,999,0,0,0,0
30-AUG-2020,46,24466,25086,21979,331,6527,0,13243,0,11,2004,0,852,-109,0,999,0,0,0,0
30-AUG-2020,47,22957,23564,20605,315,6527,0,13243,0,13,1756,0,873,-94,0,877,0,0,0,0
30-AUG-2020,48,21769,22411,19538,309,6527,0,13243,0,142,1746,0,874,1,0,873,0,0,0,0
31-AUG-2020,1,20897,21893,18745,309,6527,0,13243,0,496,1709,0,854,58,0,854,0,0,0,0
31-AUG-2020,2,20283,21554,18182,319,6527,0,13243,0,771,1708,0,853,98,0,852,0,0,0,0
31-AUG-2020,3,19883,21630,17825,303,6527,0,13243,0,1247,1707,0,853,98,0,853,0,0,0,0
31-AUG-2020,4,19615,21392,17612,298,6527,0,13243,0,1277,1708,0,853,98,0,853,0,0,0,0
31-AUG-2020,5,19510,21293,17509,326,6527,0,13243,0,1283,1708,0,852,98,0,853,0,0,0,0
31-AUG-2020,6,19176,21174,17183,371,6527,0,13243,0,1498,1707,0,852,98,0,853,0,0,0,0
31-AUG-2020,7,18997,20789,17025,355,6527,0,13243,0,1292,1707,0,852,98,0,853,0,0,0,0
31-AUG-2020,8,18783,20803,16809,352,6527,0,13243,0,1520,1707,0,851,98,0,853,0,0,0,0
31-AUG-2020,9,18842,20620,16870,344,6527,0,13243,0,1278,1707,0,519,97,0,849,0,0,0,0
31-AUG-2020,10,18761,20728,16781,347,6527,0,13243,0,1467,1694,0,480,98,0,831,0,0,0,0
31-AUG-2020,11,19032,19931,17001,376,6527,0,13243,0,399,974,0,3,98,0,47,0,0,0,0
31-AUG-2020,12,19497,20184,17412,421,6527,0,13243,0,187,900,0,0,98,0,0,0,0,0,0
31-AUG-2020,13,20013,20804,17792,401,6527,0,13243,0,48,-94,0,-98,98,0,-51,0,0,0,0
31-AUG-2020,14,20882,21718,18503,392,6527,123,13243,0,13,-167,0,-104,74,0,-52,0,0,0,0
31-AUG-2020,15,21844,22920,19251,390,6527,595,13243,0,11,-291,0,-104,0,0,-170,0,0,0,0
31-AUG-2020,16,22295,23456,19538,402,6527,1310,13243,0,8,-297,0,-104,-78,0,-174,0,0,0,0
31-AUG-2020,17,23035,24455,20147,390,6527,1985,13243,0,7,-693,0,357,-106,0,-114,0,0,0,0
31-AUG-2020,18,23626,25061,20704,408,6527,2756,13243,0,8,-710,0,389,-106,0,-111,0,0,0,0
31-AUG-2020,19,23990,25324,21038,430,6527,3768,13243,0,7,-721,0,3,-106,0,194,0,0,0,0
31-AUG-2020,20,24026,25359,21085,482,6527,4712,13243,0,5,-722,0,0,-106,0,206,0,0,0,0
31-AUG-2020,21,23582,24808,20663,475,6527,5434,13243,0,5,-658,0,0,-63,0,7,0,0,0,0
31-AUG-2020,22,23281,24433,20387,495,6527,6152,13243,0,3,-649,0,0,0,0,0,0,0,0,0
31-AUG-2020,23,23102,23741,20205,523,6527,6154,13243,0,3,-82,0,0,-54,0,0,0,0,0,0
31-AUG-2020,24,23450,24054,20563,580,6527,5873,13243,0,4,-46,0,0,-54,0,0,0,0,0,0
31-AUG-2020,25,24276,24835,21367,591,6527,5646,13243,0,5,542,0,0,-54,0,0,0,0,0,0
31-AUG-2020,26,24231,24792,21383,641,6527,5527,13243,0,7,567,0,0,-54,0,0,0,0,0,0
31-AUG-2020,27,23792,24352,20988,659,6527,5551,13243,0,6,101,0,0,-54,0,95,0,0,0,0
31-AUG-2020,28,23759,24320,20999,727,6527,5187,13243,0,7,82,0,0,-54,0,99,0,0,0,0
31-AUG-2020,29,23772,24333,21056,744,6527,5059,13243,0,7,188,0,0,-54,0,146,0,0,0,0
31-AUG-2020,30,23778,24338,21109,795,6527,4701,13243,0,6,192,0,0,-54,0,148,0,0,0,0
31-AUG-2020,31,24227,24837,21551,801,6527,4222,13243,0,7,396,0,0,-103,0,5,0,0,0,0
31-AUG-2020,32,24546,25210,21819,848,6527,3592,13243,0,8,424,0,0,-156,0,0,0,0,0,0
31-AUG-2020,33,25332,25996,22530,785,6527,3093,13243,0,8,1254,0,0,-156,0,0,0,0,0,0
31-AUG-2020,34,26444,27106,23566,756,6527,2604,13243,0,6,1306,0,0,-156,0,2,0,0,0,0
31-AUG-2020,35,27682,28344,24731,736,6527,2195,13243,0,6,1579,0,493,-156,0,399,0,0,0,0
31-AUG-2020,36,28562,29223,25612,743,6527,1707,13243,0,5,1590,0,570,-156,0,415,0,0,0,0
31-AUG-2020,37,28930,29591,26049,681,6527,1203,13243,0,5,1483,0,474,-156,0,182,0,0,0,0
31-AUG-2020,38,29118,29780,26296,652,6527,631,13243,0,6,1480,0,450,-156,0,173,0,0,0,0
31-AUG-2020,39,28833,29494,26061,640,6527,218,13243,0,5,1797,0,3,-156,0,6,0,0,0,0
31-AUG-2020,40,28707,29348,25976,655,6527,12,13243,0,8,1809,0,0,-133,0,2,0,0,0,0
31-AUG-2020,41,29320,29933,26547,644,6527,0,13243,0,6,1711,0,335,-107,0,405,0,0,0,0
31-AUG-2020,42,29171,29791,26378,649,6527,0,13243,0,14,1707,0,373,-106,0,420,0,0,0,0
31-AUG-2020,43,28249,28872,25543,641,6527,0,13243,0,16,1566,0,309,-107,0,67,0,0,0,0
31-AUG-2020,44,26992,27614,24467,654,6527,0,13243,0,15,1506,0,306,-107,0,53,0,0,0,0
31-AUG-2020,45,25819,26412,23416,666,6527,0,13243,0,13,307,0,250,-80,0,2,0,0,0,0
31-AUG-2020,46,24314,24825,22052,695,6527,0,13243,0,11,225,0,245,43,0,0,0,0,0,0
31-AUG-2020,47,22691,23305,20584,699,6527,0,13243,0,11,1060,0,-103,80,0,0,0,0,0,0
31-AUG-2020,48,21483,22100,19491,720,6527,0,13243,0,11,1094,0,-106,14,0,0,0,0,0,0
01-SEP-2020,1,20609,21238,18703,750,6527,0,13243,0,20,830,0,-109,14,0,0,0,0,0,0
01-SEP-2020,2,19913,21184,18070,794,6527,0,13246,0,661,777,0,-110,14,0,0,0,0,0,0
